,ACYFS1,ACYFS2,ACYFS3,ACYFS4,ACYFS5,ACYMS1,ACYMS2,ACYMS3,ACYMS4,ACYMS5,APLFS1,APLFS2,APLFS3,APLFS4,APLFS5,APLMS1,APLMS2,APLMS3,APLMS4,APLMS5,MGAFS1,MGAFS2,MGAMS1,MGAMS2,MGAMS3,MGASMS1,PCOFS1,PCOFS2,PCOFS3,PCOFS4,PCOFS5,PCOMS1,PCOMS2,PCOMS3,PCOMS4,PCOMS5,PCOMS6,NMEFS1,NMEFS2,NMEFS3,NMEFS4,NMEFS5,NMEMS1,NMEMS2,NMEMS3,NMEMS4,NMEMS5,PCRFS1,PCRFS2,PCRFS3,PCRFS4,PCRFS5,PCRMS1,PCRMS2,PCRMS3,PCRMS4,PCRMS5,GALF1S,GALF3S,GALF4S,GALF5S,GALM1S,GALM2S,GALM3S,GALM4S,GALM5S
OG0005550,4.932863,5.167071,5.103937,5.147335,5.14751,4.658818,5.204087,5.259728,4.853119,5.163346,5.413741,5.080646,5.360824,5.205035,5.096108,5.117737,5.321893,4.947036,5.505216,5.261651,4.28062,5.244473,4.162157,4.811005,4.789565,4.044776,5.31069,5.097046,4.783539,5.579962,4.772198,5.10148,4.734019,5.099541,5.299552,5.356339,5.698516,5.266823,5.127464,4.972793,5.072679,5.272675,5.160326,5.303774,5.420272,5.176111,5.227679,5.720331,5.861183,5.814337,5.995184,5.727,5.684706,5.78606,5.612418,5.935561,5.858345,2.150288,3.173908,2.928119,2.023803,2.761162,3.188184,2.451084,2.734517,2.354249
OG0005556,6.028503,6.006544,6.11183,6.149078,6.131472,5.946842,6.027511,6.000254,6.165752,6.050198,6.478168,6.557634,6.622234,6.71512,6.587473,6.450576,6.536115,6.596196,6.508018,6.707982,5.449819,5.891559,5.442681,5.548769,5.623209,5.573092,5.56377,4.933464,5.68552,6.17929,5.515915,5.276136,4.67105,5.254129,5.320225,5.248689,5.724259,6.044254,6.167839,6.229118,6.152375,6.153539,5.885512,5.905699,5.90788,6.011506,6.050475,5.962856,6.136416,5.983872,5.94724,5.969592,5.811176,5.937417,5.968078,5.997819,5.89227,4.712438,4.810086,4.433807,3.507315,4.804972,4.926513,4.479057,5.072738,5.054623
OG0005559,5.439843,5.416042,4.961101,5.309959,5.354332,5.51917,5.521189,5.551106,5.621861,5.347037,5.040904,5.087983,5.132069,5.074959,5.0005,5.215595,4.812906,4.842397,4.931658,5.147457,5.072473,5.320631,5.341537,5.388544,5.140157,5.067841,5.577857,3.934714,4.947893,5.161857,4.701583,4.127273,4.234577,4.720363,4.742244,4.512209,4.51391,5.105349,4.767263,5.000501,4.955179,4.971218,4.905126,4.855805,4.925406,4.843683,4.760689,4.986864,5.066759,5.042907,4.995386,5.173003,5.112862,5.069154,5.066569,4.976235,4.989925,6.512178,6.56595,6.740136,6.617234,6.286899,6.197199,6.319762,6.069036,6.813117
OG0005560,6.395014,6.23064,6.282148,6.244381,6.232698,6.3213,6.426049,6.366872,6.189449,6.675486,6.485248,6.387299,6.350199,6.037653,6.35792,6.15223,6.05289,6.04945,5.923209,6.038458,6.034451,6.371832,6.032043,6.313439,6.243326,5.972611,5.834581,5.54751,5.839942,6.047057,5.618869,5.303827,4.979964,5.453797,5.897908,5.769111,6.140935,6.109652,6.60053,6.434693,6.441345,6.384124,6.50885,6.292823,6.39353,6.487435,6.498877,5.578673,5.784495,5.649735,5.900705,5.754172,5.637233,5.700878,5.687442,5.638595,5.295921,3.992185,4.781121,4.001035,3.348141,4.65956,4.617921,4.070527,4.931835,4.562307
OG0005564,6.346175,6.643319,6.438642,6.839574,6.76015,6.489292,6.380694,6.387358,6.774911,6.516518,6.717891,6.565916,6.588383,6.817739,6.941587,5.958239,6.435555,5.950689,6.530814,6.157451,6.200597,6.789554,6.230295,6.513496,6.419517,6.690813,6.441151,5.213189,6.169309,6.277403,6.271055,6.338823,5.445112,6.308602,6.282188,6.336576,6.00489,6.759015,6.909788,6.80622,6.99899,6.656968,6.745819,6.478961,6.809338,6.624063,6.599532,7.49587,7.072656,7.37757,7.213898,7.227122,7.124871,7.077902,7.250056,7.066806,7.183795,6.182768,6.495226,6.108516,4.826854,7.01286,7.174375,6.159689,6.940671,6.596833
OG0005565,0.05263774,0.02890046,1.144372,0.2533785,0.7504062,-1.599088,0.0730764,-1.599088,0.02187547,-1.599088,-2.099812,-0.4532844,-1.394293,-1.463574,-1.650929,-1.223219,-0.5312731,0.8103491,-0.3994404,-0.7896369,-0.8035056,-0.8602661,0.4177165,-1.850541,-0.03573885,0.2509091,-0.5850516,-0.6786797,-0.05627754,-0.6812787,-1.120672,0.3909362,-0.9290936,-2.379634,-0.3932495,0.2308151,2.751351,0.195538,-0.4585202,-0.1697816,-0.04620967,-0.007919332,-1.291984,-0.4509176,0.09711032,-0.4116644,-1.291984,-0.2613295,-0.4606124,-2.594929,-1.395472,-0.6661038,-0.8916802,-2.594929,-2.594929,-0.3660023,-0.8922675,3.493227,1.901811,1.814911,3.127356,1.840234,1.305972,2.126983,3.050162,1.474858
OG0005566,7.613265,7.456069,7.356872,7.158289,6.933461,8.292588,7.100823,7.169005,7.626826,6.561358,7.702895,7.693186,7.544195,7.197511,7.157038,7.768301,7.674217,7.723307,7.592888,7.703409,7.106019,6.598217,7.495841,7.183532,6.934879,6.605365,8.196367,8.042537,7.13945,7.00226,6.820769,7.133198,7.615397,8.010873,7.371688,7.932561,7.683994,7.507727,7.174138,7.229809,7.571915,7.51874,7.404645,7.15182,7.516976,6.956257,6.978918,7.423294,7.527991,7.148869,6.901291,7.025969,7.176026,7.37296,7.237907,7.159604,7.342492,7.413938,7.297894,7.408745,7.932675,7.170775,7.36667,7.388975,7.281236,7.283231
OG0005569,13.77049,13.31177,13.5479,12.90107,12.78927,14.26477,13.44851,13.20621,13.49369,11.95012,14.57938,14.14944,14.00436,13.8733,13.35979,13.62436,14.11113,14.22467,13.69476,14.40954,14.24225,13.44821,14.57549,13.98235,13.91654,14.32627,15.1678,16.25961,15.43752,14.74526,14.69758,15.84528,16.09066,16.32584,15.25602,15.7525,17.15467,12.92352,12.38801,12.30024,12.64571,12.45991,12.67778,12.36113,12.46416,12.38262,12.19329,14.22594,14.51833,14.19602,13.98561,13.88692,14.25148,14.31912,14.13738,14.36228,14.32202,13.16801,12.71511,13.18779,13.64365,12.67143,12.43973,12.85278,12.59652,12.86505
OG0005570,6.054902,6.762302,6.796571,6.570477,6.940769,6.113135,6.430734,6.622215,6.526417,6.3412,6.543031,6.289683,6.508307,6.124161,6.041903,6.115956,6.341687,6.308432,6.133638,6.192193,6.616,7.209803,6.623488,6.640445,6.609135,7.018812,6.288129,5.797445,6.076152,6.412528,6.251892,5.793484,5.452894,6.250608,6.362147,5.897722,6.355533,6.207807,6.33361,6.130415,6.070486,6.306646,6.279703,6.275462,5.986159,6.413887,6.326651,6.866583,7.31448,6.7717,7.016236,6.590119,6.560627,6.713281,6.681245,6.629819,6.815811,4.71087,5.011573,4.111804,3.531822,5.035589,5.381199,4.656816,5.372875,5.421874
OG0005571,5.584626,5.413013,5.42657,5.64569,5.657786,5.82013,5.523032,5.360403,5.765755,5.102723,5.866976,5.653909,5.669936,5.674747,5.299684,5.349173,5.359082,5.918577,6.003558,5.900848,6.054282,6.232602,6.275348,5.799663,6.213994,6.367519,7.23603,6.84927,6.958632,7.453183,7.05156,7.773946,7.255746,7.070345,7.289258,7.17285,6.17344,6.929394,6.645369,6.982674,7.090066,6.581418,7.103728,6.788942,6.904798,6.719676,6.626884,6.351934,6.414109,6.476452,6.108427,6.25673,6.285659,6.134495,5.966633,6.25688,6.141644,7.70388,7.286447,7.682076,7.53057,7.307225,7.141067,7.167524,7.184592,7.277479
OG0005572,-0.6368106,-0.7302118,0.3525579,1.50636,0.8895943,1.201229,1.157289,-1.244655,2.079726,1.130247,4.117986,3.247534,3.990104,3.562841,3.943169,2.48543,2.520953,4.03728,3.913494,2.342043,0.1116116,0.8920085,1.287522,1.478158,1.158122,2.248384,0.6819653,0.7073002,1.718106,1.588492,1.581169,-0.2945607,0.1286622,-0.2172466,1.074391,1.157712,1.337407,2.942756,4.189398,4.017996,3.704178,3.629307,3.208019,3.054388,3.251559,3.781099,3.048564,0.2498813,-0.4106803,0.5581936,2.653296,2.281138,1.343645,0.5943911,1.442975,0.9764747,1.487261,2.821529,2.990166,3.037523,2.442569,2.125506,2.493222,2.579172,4.148998,2.905054
OG0005573,6.581041,6.399717,6.433802,6.50439,6.534404,6.026642,6.120392,6.484886,6.755575,5.903116,6.941512,7.537122,7.41058,7.576175,7.523396,6.913729,7.427375,7.927797,7.319856,7.451979,7.741344,6.990311,7.467191,7.131703,7.298036,7.238312,6.347749,7.713117,6.079805,6.205392,6.488291,6.753585,7.111024,7.264678,6.323264,7.398631,7.102241,6.679272,6.616139,5.987353,6.163044,5.748504,5.981027,6.481394,6.311995,6.195737,6.163386,5.583711,6.054922,5.602848,5.879659,5.633616,5.494097,5.193109,5.295554,5.355269,5.597466,7.509368,7.731862,7.973548,8.670616,7.662986,7.581607,7.595301,7.550562,7.798
OG0005574,5.085564,5.372006,5.49283,5.890832,5.681037,5.092336,5.362222,5.567832,5.709248,6.123122,3.363165,4.400852,4.371957,4.327743,4.516183,4.329223,4.187075,3.872978,4.066206,4.544322,3.97136,4.497945,3.558682,4.02363,4.7327,3.702566,3.446081,2.639628,3.622773,3.58178,4.185414,2.697059,3.002135,2.602373,3.149793,3.073419,3.681985,3.888283,4.090775,4.551807,3.931677,4.135934,3.486018,4.566774,4.034647,3.577311,4.118459,4.21738,4.169616,3.922189,4.690434,4.244744,4.176685,3.468678,4.558646,3.688103,4.192278,3.547121,3.486685,3.054209,1.838266,3.947168,4.602491,3.171917,4.285719,3.080144
OG0005576,6.496376,6.556889,6.550204,6.772742,6.803249,6.502569,6.680251,6.570832,6.462293,7.252812,6.824837,6.830658,6.958715,6.851845,7.020016,7.388198,6.874366,6.736315,6.596533,6.625729,7.538083,7.611224,7.482232,7.647586,7.605882,7.498663,6.657085,6.032585,6.354444,6.582012,6.590636,6.234339,6.416516,6.168101,6.209065,6.23736,5.65968,6.603194,6.920885,6.687701,6.723829,6.766992,6.562105,6.724964,6.779131,6.936755,6.730212,6.016161,6.1639,6.416288,6.521615,6.438332,6.337693,6.282645,6.699827,6.306138,6.423036,6.680665,6.845112,6.646299,6.891909,6.662862,6.749467,6.906852,6.704815,6.556834
OG0005577,3.44322,3.646549,4.021316,3.524064,3.957191,4.035646,4.297054,3.997862,3.741968,4.353068,3.70566,3.437682,3.071282,2.883488,3.029469,2.81418,2.974144,3.365984,3.287961,2.717985,1.950996,1.084758,2.086016,2.588523,1.748086,2.717127,2.872312,4.049547,3.027878,2.57821,2.860725,3.77444,3.91859,3.71413,3.006162,3.57945,4.211604,2.388889,2.667861,3.141107,3.055765,2.80814,2.091463,2.842798,2.670509,3.013665,2.636859,2.534921,2.821468,2.431566,2.458249,2.120292,2.681353,2.559506,2.690984,2.46804,2.62769,4.893446,3.791757,3.605624,2.460327,3.957198,3.40435,3.245544,3.703195,3.752458
OG0005578,6.787851,6.620393,6.79806,6.830348,6.718078,6.877044,6.806071,6.812137,6.681639,6.656886,6.225665,6.538434,6.660781,6.322006,6.29762,6.294139,6.553633,6.745596,6.632668,6.662625,5.522429,5.091708,5.832623,5.454857,5.580425,5.487685,6.393197,7.262174,6.573671,6.198229,6.390527,6.55078,6.96925,6.970528,6.577273,6.989294,7.197167,5.238739,5.561255,5.541402,5.553663,5.491988,5.569029,5.455387,5.536521,5.73647,5.550784,5.620912,5.626106,5.615288,5.82054,5.703041,5.696949,5.507559,5.630174,5.748698,5.697607,7.32772,6.725881,7.456348,7.862737,7.072022,6.78549,7.536089,6.981324,7.30476
OG0005580,4.394137,4.60705,4.486265,4.680952,5.013646,4.343676,4.529808,4.734929,4.418026,5.500963,5.24846,4.928807,5.168904,5.18531,5.31819,5.189734,5.300454,5.561624,4.979421,4.608739,6.552228,6.76394,6.167286,6.513216,6.900975,6.140268,6.149998,5.312535,6.550086,6.678195,6.650221,5.143481,6.072113,5.543744,5.984525,5.509859,5.194884,6.1485,6.516687,6.372639,6.361045,6.617772,6.533856,6.42177,6.010521,6.16243,6.445632,6.816107,6.502756,6.406058,6.487226,6.689804,6.354097,5.992216,6.532296,6.065795,6.157496,7.67059,7.230834,7.442264,7.17198,7.330487,7.301605,7.698719,7.538209,7.113389
OG0005582,8.128254,7.985781,7.898151,7.805474,7.59976,8.599548,8.088277,8.252465,8.27967,7.744938,8.268873,8.132607,8.098896,7.980822,7.798425,8.336675,8.592816,8.508138,8.474871,8.304645,7.814858,7.264613,8.153156,8.001526,7.969227,7.978016,8.017572,8.096178,7.95378,7.314206,7.305828,8.195373,8.376507,8.289989,8.120318,8.195013,7.995765,6.867952,6.647992,6.605939,6.912224,6.888376,7.025843,6.984139,6.882618,6.99174,7.066161,7.788179,7.977609,7.869679,7.669481,7.589022,8.128603,8.075868,7.9229,8.265306,8.145345,7.722375,7.79617,7.780744,7.975885,7.754339,7.824476,7.79764,7.529919,7.903823
OG0005586,5.228222,4.835473,4.954521,5.034774,5.174332,5.937241,5.560172,5.786955,5.68482,6.008029,2.949846,3.785866,3.556679,3.1402,3.591542,5.968314,4.083849,4.329251,3.330246,3.676203,4.370517,4.197845,6.523663,6.040558,5.828882,4.323151,6.906102,4.691868,4.954974,5.505735,5.113381,6.38387,5.262084,5.857617,5.764577,5.912968,5.039054,4.982724,4.536475,4.432332,4.550777,4.646383,4.987496,5.34995,5.042102,4.815628,5.509731,2.873044,3.413045,3.072986,2.809492,2.27869,3.595504,3.924504,4.706473,4.090668,4.263714,5.821296,6.064262,5.927838,5.428137,6.368056,6.453796,6.349135,6.187407,6.093236
OG0005587,3.877904,3.344138,4.124894,4.377295,3.882763,4.050467,4.023792,3.654196,4.269475,3.99052,4.657542,4.459526,4.998166,4.853738,5.293621,4.478919,4.72591,4.706217,4.785369,4.562598,4.50821,3.963388,4.249775,4.100533,4.34783,4.497116,2.588508,4.194631,3.359397,4.032337,4.504356,3.4569,4.006689,3.681908,3.74064,4.028744,3.227596,3.416837,4.199889,3.802082,3.692337,3.901548,3.537987,3.707603,3.93004,3.534489,3.234023,3.919229,3.700576,3.771174,4.195004,3.583403,4.203314,3.62818,3.845669,3.874665,4.322907,5.474849,5.455642,5.617673,5.621249,5.365202,5.273105,5.697431,5.618794,5.612444
OG0005588,5.621917,5.812805,5.982436,6.035647,6.018105,5.431153,6.012801,5.929488,5.611182,5.967285,6.156634,5.740848,5.904705,5.851069,5.860221,5.574349,6.028635,6.180868,6.169046,5.927017,4.761524,5.817899,4.50718,5.126015,5.57233,5.054914,5.590232,6.308671,5.560866,6.352543,5.864973,5.994506,5.239226,6.362878,6.202771,6.591529,6.728511,5.921407,5.806238,5.947498,5.798041,5.815227,5.740195,5.855115,5.794194,5.852644,6.000502,6.026073,6.112061,5.98882,6.194742,6.152383,6.169744,5.935163,5.932555,6.078793,6.077059,5.264755,4.183662,3.176718,2.798928,4.542084,4.801567,3.378036,4.755357,3.804399
OG0005590,0.3384085,1.452489,0.214551,2.020378,1.538975,1.232057,1.519705,1.95872,1.869863,2.705584,0.664163,0.3462141,0.03583825,1.449721,2.578892,2.543857,1.897552,1.899747,1.039697,1.989054,2.41764,2.762687,1.832913,0.8428491,2.534606,1.887561,-0.4129189,0.9649783,-0.3964419,-0.5549879,1.581065,-0.2211513,0.7934536,0.5133416,-2.997875,-0.3713018,-0.05286261,2.572137,3.141352,3.912385,4.472344,4.130243,4.379888,4.024591,3.972913,4.749447,4.958331,3.204044,3.087937,3.705854,2.845666,3.36877,3.515093,2.702626,3.956178,3.310977,3.328778,5.170632,2.933005,5.577473,3.827987,4.740146,3.625998,5.850021,4.852174,4.413342
OG0005591,11.6365,11.62157,11.69126,11.41441,11.49152,12.20073,11.70444,11.59904,11.87804,11.10761,12.2911,12.31805,12.07041,11.924,11.81143,11.8494,12.14021,11.98477,11.94863,12.21322,11.50201,10.87548,11.91871,11.41571,11.42805,11.63062,12.121,12.68553,12.42735,11.95484,11.82498,12.22456,12.86903,12.68515,11.95934,12.44804,13.29885,10.49971,10.61622,10.30151,10.52779,10.51676,10.40986,10.10051,10.29596,10.11868,10.27153,11.9249,12.13028,11.78839,11.48384,11.65953,11.88555,12.15541,11.95955,12.08235,11.99357,12.71655,12.34534,12.7372,13.00963,12.20079,11.97717,12.48104,12.16646,12.5914
OG0005594,4.549003,4.675915,4.771823,4.789313,5.023482,4.025425,4.620464,4.843627,4.076674,4.751777,5.088109,5.456305,5.171164,5.507992,5.325989,5.486457,5.133528,5.518985,5.0134,5.433004,4.352353,5.239459,3.717182,4.567841,4.620618,4.188238,5.414024,5.063402,5.395027,5.263253,5.504184,5.236759,3.715815,5.650741,5.566893,6.1072,5.751221,5.233472,5.295053,5.30131,5.11539,5.198309,5.368435,5.108821,5.140994,5.536592,5.381717,5.177342,4.929023,5.149692,5.07078,5.18581,4.922578,4.879006,5.033717,5.016955,5.003454,3.93266,3.907705,3.781721,2.949961,4.10629,4.68883,2.985127,4.613441,4.091041
OG0005595,6.185822,5.581085,5.364939,5.383832,5.276274,5.964216,5.610374,5.647743,5.174958,4.604922,6.166974,6.283778,6.089095,5.967533,5.694268,6.007075,5.790659,6.49977,6.297106,6.496483,5.380508,4.751862,5.555714,5.42447,5.12296,5.356196,7.639625,6.434823,6.937942,6.84875,6.312256,6.965745,6.871895,7.086466,7.045263,6.685385,6.27659,5.816603,5.496525,5.288416,5.647302,5.142958,5.479158,5.766071,5.520495,4.967857,5.221055,6.543243,6.427536,6.005135,5.907795,5.98792,6.04589,6.37213,6.208451,6.198024,6.2345,6.03996,6.210226,6.214643,5.845409,5.826435,5.754269,5.944955,5.722051,6.080584
OG0005596,7.937348,8.011778,7.916603,7.786457,8.157578,8.227724,7.958501,8.180065,8.182718,8.045176,8.071534,7.891386,7.862114,7.743197,7.558136,8.020273,7.78585,7.663353,7.907143,7.653838,9.834363,10.05254,9.700439,9.600319,9.50196,9.331217,9.549422,9.854766,9.539734,9.312135,9.37869,8.917257,9.526055,9.436444,9.018819,9.7406,9.340167,8.760776,8.908343,8.981198,9.172737,9.261662,9.002002,8.986763,9.110196,8.893117,8.900627,8.947627,8.831858,8.853733,8.765719,8.889445,8.883595,8.615207,8.945505,8.848799,8.997449,7.214971,7.358452,7.24821,6.869917,7.303597,7.455311,7.730326,7.895474,7.21626
OG0005597,8.023152,7.483052,7.732245,7.555315,7.407815,8.520164,7.684173,7.55456,8.095649,7.599085,7.701819,7.396438,7.448584,7.413593,7.302662,7.020539,7.780247,7.195636,7.479542,7.810799,8.56895,7.825192,9.209011,8.66039,8.444598,8.438883,8.918694,8.535296,8.139366,8.287975,8.545756,8.59642,8.513337,9.301242,8.216906,8.823646,8.279487,7.841686,7.394288,7.605779,8.156991,7.82001,7.959492,7.801824,7.469581,7.747119,7.477663,7.095567,7.220273,6.95917,6.906079,7.024739,7.026178,6.89745,7.102103,6.97809,7.203655,7.439113,7.321711,7.461118,7.668134,7.087019,6.96682,7.344609,6.980136,7.443952
OG0005602,2.345205,2.29407,2.678486,3.100554,2.399834,2.501394,2.675455,2.016124,2.407355,2.504577,0.5723302,1.343425,1.07507,1.575756,1.856226,0.3598774,1.938695,1.828415,1.598563,1.351624,4.08848,4.769072,3.365844,4.052411,4.347767,3.493612,4.128398,5.43519,5.116956,5.549504,4.518163,4.142022,4.717508,4.584554,4.900721,4.941371,6.134472,2.497591,3.502492,3.576403,3.02439,2.715266,1.939183,2.326458,2.231593,2.892498,2.562546,4.315407,4.522496,4.243075,4.755141,4.242004,4.076168,3.316675,3.784475,3.778228,3.913243,1.192963,1.894926,1.449755,0.7742639,1.166994,2.159214,1.819534,2.154283,1.215437
OG0005603,1.286439,1.656964,2.181948,2.7689,2.118034,0.9240617,1.990234,1.58834,1.659425,1.482092,1.029794,0.171554,0.4721237,1.925959,1.27312,0.4530075,0.1428248,0.2832412,0.6852718,0.5974271,-0.4139084,0.9090705,-0.9364956,-0.5570204,1.000442,0.4654295,-1.790112,0.4939481,0.8586025,0.2380818,1.076982,-2.112588,-0.01674873,-1.170001,0.2968091,0.4710997,1.23028,1.246793,2.066286,2.18184,1.932173,1.994594,1.006799,1.91975,2.041816,1.962141,1.826294,3.058315,3.114397,3.690051,4.017306,3.011809,4.044865,2.84257,3.567132,3.273218,4.195105,3.231434,3.244851,2.903273,1.689312,3.788419,3.352211,4.078813,4.083155,3.706298
OG0005609,1.461929,1.314123,2.40423,2.154979,2.050177,1.761814,1.526081,1.32143,1.615629,1.661417,3.175039,3.360171,3.4678,3.305582,2.645612,2.704164,3.51503,3.383816,3.410691,3.31412,1.238627,1.257263,1.496357,1.594542,1.502692,1.294047,0.7447358,1.33748,2.901233,3.460346,3.383406,1.909622,1.734909,2.874815,2.679251,2.563641,3.612366,2.458782,2.106806,2.597223,2.30583,2.769977,2.582525,2.025392,2.540555,2.205762,2.462072,3.945191,3.562361,3.599083,3.417199,3.392427,3.65785,3.556138,3.569188,3.400353,3.811901,2.442269,4.211017,3.423206,2.350424,3.288143,3.186603,2.494003,3.13283,3.580952
OG0005610,6.424139,6.279688,6.189972,5.981755,6.191855,6.285504,6.203611,6.356002,6.275483,6.290366,6.946601,6.929381,6.809042,6.879216,6.740907,7.165612,6.943118,6.820715,6.932456,6.837044,6.540772,6.378906,6.742422,6.655349,6.489007,6.636779,7.471182,7.527371,7.161699,7.122372,7.099448,7.48302,7.350216,7.199727,7.272095,7.40903,7.003376,7.295657,7.000459,7.033389,7.078811,7.085861,7.086701,6.972769,7.037803,6.963153,7.031931,6.618989,6.748891,6.549817,6.548245,6.565637,6.6609,6.614084,6.702838,6.401967,6.625261,7.480654,6.878662,6.917985,7.350429,6.926776,6.643359,6.920523,6.813024,6.95052
OG0005611,7.6641,7.234578,7.299761,7.219351,7.103033,7.645721,7.063559,7.160235,7.340687,7.035239,7.029614,6.95644,6.999987,6.674308,6.671514,6.82404,6.829838,7.074578,6.690113,6.834776,7.242201,7.409573,7.327637,7.455708,7.486055,7.365937,7.808147,7.287499,7.586585,7.306694,7.799272,7.266674,6.982734,7.310319,7.469418,7.000754,7.160245,7.799662,7.965201,7.930001,8.180442,8.273623,8.065115,7.871575,8.025364,7.63429,7.652394,9.977485,9.866812,9.703344,9.139336,9.400138,9.503017,9.920776,9.47886,9.437757,9.743859,8.692317,8.378472,8.363823,8.23997,8.420872,8.382038,8.294873,8.383452,8.769653
OG0005612,6.683657,6.282495,6.4909,6.375753,6.455218,6.134352,6.482711,6.629026,6.423822,6.710483,4.454782,4.035125,4.507185,4.584963,4.778424,4.555578,4.516585,4.417369,4.366987,4.82341,4.526352,4.457743,4.796834,4.475445,5.099806,4.346303,4.882558,5.463522,5.17693,4.990088,5.347258,5.505372,6.325795,5.567304,5.519998,5.300393,5.534025,5.266,5.749623,5.812235,5.232047,5.264544,5.511619,5.418975,5.327123,5.620057,5.487318,5.804954,5.690457,6.346901,6.198745,6.055675,6.251842,5.833971,6.295987,6.202012,6.361752,3.871379,4.984577,4.31537,4.874038,3.637492,4.932648,3.820759,4.404483,4.232636
OG0005614,2.212178,2.312969,2.73586,2.053457,2.956718,1.938464,2.552806,2.001001,2.807516,2.866187,3.423461,2.033476,3.193961,3.787367,3.715007,3.388868,3.104884,2.370863,3.312419,2.501129,6.489079,5.899915,5.036094,6.519217,6.35601,5.036094,-2.253468,-0.8842418,0.4029978,-0.8659902,-1.506838,-0.6992935,-0.1213033,-0.2840542,0.2179607,-1.645457,-3.516831,0.259482,0.3141328,0.98685,-0.03774476,0.7498801,0.1874423,1.195563,0.4134554,0.736112,1.203993,-0.7361128,-0.8103028,-1.461108,-2.507548,-1.258803,-1.434948,-2.507548,-0.5338409,-1.346485,-0.4086654,4.56355,1.972025,3.375333,2.470165,3.028094,1.952012,4.068533,3.908007,2.476183
OG0005616,6.152822,5.274132,4.747728,6.519282,6.347044,7.561137,4.751613,5.059549,6.360328,5.834132,7.428279,7.848347,7.709888,8.5861,8.269172,8.550714,8.888349,7.865143,8.126288,8.51271,9.266759,8.697308,8.61896,7.763782,8.205014,9.727592,5.118118,2.353425,3.628725,3.14478,4.170157,2.167295,3.635825,2.758135,2.957913,3.188551,5.424971,4.641347,5.668279,6.091272,4.440799,5.372575,5.111369,4.866399,5.631856,4.32118,3.966598,4.994795,2.682824,1.651137,4.770874,5.462763,5.255901,1.983508,5.162089,3.636635,4.415479,3.428168,2.937849,4.010306,4.845999,3.550691,2.94547,8.135236,3.784496,3.770681
OG0005617,5.11762,5.220486,4.679245,4.71522,4.671795,5.268025,4.744252,4.485886,4.905475,4.344974,5.409488,4.952302,4.54948,4.665752,4.350317,3.669794,5.147809,4.646467,4.866819,4.987677,2.981197,3.100606,3.775715,3.3665,3.289612,3.223999,5.338753,4.657816,3.329054,4.904315,4.731007,4.543924,4.044408,4.431291,4.856076,3.744294,4.826309,4.080716,4.332673,4.209021,4.424413,4.061952,4.725058,3.576104,4.602542,4.306801,4.304764,5.118102,5.672971,5.715425,5.209707,5.382148,4.842931,5.302389,5.33122,5.148245,5.384323,5.477934,5.009178,5.069609,4.884114,5.248536,5.267412,5.478598,5.000719,5.371383
OG0005621,7.094214,6.957539,6.968472,6.980052,7.023912,7.014699,6.985669,7.024706,6.964113,7.252292,6.344951,6.446166,6.633383,6.711988,6.747341,6.734929,6.473226,6.420778,6.415203,6.578135,6.053665,6.23948,5.93266,6.034146,6.273547,5.773608,7.524437,7.331638,7.59109,7.474786,7.605269,7.04345,7.093323,7.041858,7.441499,7.069736,7.039264,7.206418,7.34372,7.354304,7.482323,7.728018,7.227752,7.225748,7.22937,7.083995,7.572375,8.102916,8.032922,7.976838,8.031452,8.099346,7.892432,8.080367,7.839832,7.878707,7.840455,7.320771,7.769179,7.473443,7.354116,7.350187,7.545205,7.455727,7.472329,7.298552
OG0005622,6.082068,6.035841,5.857647,6.274852,6.162825,6.09345,5.939725,5.954208,6.133858,5.82323,5.781609,5.864837,5.576231,5.625673,5.685514,5.733944,5.541586,5.614087,5.731478,5.80889,6.161113,6.189733,6.357799,6.14785,6.658951,6.308727,5.976167,6.4135,6.104395,5.896963,6.541894,6.312771,6.510647,6.460494,6.37449,6.404612,5.985542,6.917469,6.800267,6.966825,6.897354,7.170807,6.910839,6.806357,6.719481,6.677001,7.028587,6.240519,6.516801,6.138933,6.197202,5.917576,6.13775,5.927741,6.142408,6.203229,6.247685,4.985831,5.348385,5.286719,6.145224,5.444415,5.221179,5.857776,5.312642,5.255293
OG0005623,8.117824,8.014889,8.286008,8.196956,8.450151,8.121524,8.212917,8.272872,8.210027,8.418701,8.379779,8.306492,8.638319,8.736951,8.781001,8.763394,9.111465,8.707912,8.41482,8.341539,9.316728,9.086692,9.230134,9.30203,9.210068,8.939245,7.702299,8.247462,7.623015,7.864686,8.380104,7.699226,8.239469,7.376946,7.600987,7.636832,7.572331,8.184512,8.423164,8.351391,8.270823,8.443202,8.165266,8.344565,8.426284,8.073658,8.225813,8.067403,8.044963,8.166217,8.220949,8.214354,8.386355,8.289115,8.626335,8.305623,8.575553,10.23461,9.90955,9.900288,10.17847,10.03496,9.856003,10.15767,9.732824,10.20473
